,id,crew_job,crew_name
35366,339339,Director,Chris Long
35367,339888,Director,Susan Lambert
35367,339888,Director,Stefan Moore
35368,359204,Director,Sean McAllister
35369,149232,Director,Tom Anton
35370,237710,Director,Nisha Ganatra
35371,345139,Director,Abbas Fahdel
35372,356483,Director,Hank Braxtan
35373,356486,Director,Josh Bear
35374,274167,Director,Sean Anders
35375,266294,Director,Jason Moore
35376,169382,Director,Rick Minnich
35377,46914,Director,Ekachai Uekrongtham
35378,310972,Director,Norma Bailey
35379,363486,Director,Sean McNamara
35380,348634,Director,Ron Oliver
35381,363484,Director,Ron Oliver
35382,363482,Director,James Head
35383,328848,Director,Mark Jean
35384,343284,Director,Kyle Rankin
35385,361751,Director,Kristoffer Tabori
35386,362886,Director,Terry Ingram
35387,360604,Director,David MacKay
35388,363476,Director,Craig Pryce
35389,363478,Director,Sam Irvin
35390,363479,Director,John Bradshaw
35391,363480,Director,Jonathan Wright
35392,363483,Director,Peter Sullivan
35393,360603,Director,Alex Zamm
35394,366630,Director,Mike Rohl
35395,366631,Director,Harvey Crossland
35396,366018,Director,Mariah Carey
35397,79720,Director,R. Winer
35398,336681,Director,António-Pedro Vasconcelos
35399,140300,Director,Jennifer Yuh Nelson
35399,140300,Director,Alessandro Carloni
35400,16308,Director,Yoshiyuki Tomino
35401,16157,Director,Yoshiyuki Tomino
35402,154738,Director,Noboru Ishiguro
35403,45528,Director,Tomoyuki Furumaya
35404,21442,Director,Jang Hyeon-su
35405,319089,Director,Stanley Nelson
35406,62691,Director,Norihiro Koizumi
35408,281524,Director,Nick Nevern
35409,72443,Director,Isshin Inudô
35410,58550,Director,Hans Canosa
35411,95164,Director,Ten Shimoyama
35411,95164,Director,Zhang Yibai
35411,95164,Director,Yee Chin-Yen
35412,160297,Director,Jeff Adachi
35413,58551,Director,Kazuya Konaka
35414,72592,Director,Masahiro Takada
35415,64882,Director,Chang You-jeong
35416,61888,Director,Lee Sang-Il
35417,142499,Director,Young-jae Lee
35418,63465,Director,Kim Jung-Hoon
35419,85377,Director,Kentarô Ôtani
35420,41835,Director,David Schisgall
35421,100923,Director,Masahiko Nagasawa
35422,138853,Director,Tarô Ohtani
35423,38000,Director,Yang Yun-ho
35424,45079,Director,Sang-yong Lee
35425,72505,Director,Fumihiko Sori
35426,286007,Director,Ryotaro Muramatsu
35427,56232,Director,Kentaro Moriya
35428,67560,Director,Kota Yoshida
35429,108646,Director,Chi Y. Lee
35430,64228,Director,Alfonso Pineda Ulloa
35431,41198,Director,Johnnie To
35431,41198,Director,Wai Ka-Fai
35432,80618,Director,Roger Melvin
35433,114661,Director,Han Jae-rim
35434,32695,Director,Agustín Díaz Yanes
35435,313676,Director,Yu Nakai
35436,38011,Director,Im Kyung-soo
35437,116488,Director,Min Kyu-dong
35438,314283,Director,Fred Olen Ray
35439,26381,Director,George Erschbamer
35440,206155,Director,Daisuke Tengan
35441,49704,Director,Leehom Wang
35442,47331,Director,Makoto Tezuka
35443,159230,Director,Bae Hyeong-jun
35444,138665,Director,Pang Eun-jin
35445,171587,Director,Byun Sung-hyun
35446,189151,Director,Taisuke  Kawamura
35447,169068,Director,Brad Leong
35448,92499,Director,Hwang In-Ho
35449,232420,Director,Joji Matsuoka
35450,212640,Director,Jin Yimeng
35451,311093,Director,Kevin Conner
35452,13739,Director,Christian Vincent
35453,260583,Director,Valentin Vaala
35454,343702,Director,Bruno Podalydès
35455,31127,Director,Cullen Blaine
35456,40800,Director,Jon Hess
35457,62768,Director,Paul Lynch
35458,70702,Director,John Rawlins
35459,372981,Director,Alik Sakharov
35460,320587,Director,Sara Bordo
35461,106222,Director,Mark Christopher
35462,200998,Director,Gregg Araki
35463,73526,Director,Randy Redroad
35464,26537,Director,Jules Bass
35464,26537,Director,"Arthur Rankin, Jr."
35466,128070,Director,Carlos Sorin
35467,323929,Director,Trey Edward Shults
35468,45166,Director,Irving Reis
35469,60481,Director,Marcel Varnel
35470,229005,Director,Robert Z. Leonard
35471,82036,Director,James W. Horne
35471,82036,Director,Charley Rogers
35471,82036,Director,Hal Roach
35472,43788,Director,Leslie Howard
35473,43823,Director,Robert Stevenson
35474,102051,Director,Bryan Lefler
35475,364833,Director,Stanislav Govorukhin
35476,50542,Director,Zhang Yimou
35477,24426,Director,Ali Taner Baltaci
35477,24426,Director,Cem Yılmaz
35478,40246,Director,Jules Bass
35478,40246,Director,"Arthur Rankin, Jr."
35479,141976,Director,John Bradshaw
35480,299578,Director,Christie Will
35481,239180,Director,Michael Scott
35482,352209,Director,Brian K. Roberts
35483,350849,Director,Paula Ortiz
35484,141476,Director,Oliver Dieckmann
35485,373976,Director,Iram Parveen Bilal
35486,344041,Director,Adam Alleca
35487,220488,Director,Dennie Gordon
35488,291348,Director,Rich Christiano
35489,335205,Director,Larry Yang
35491,37715,Director,Russ Parr
35492,70712,Director,Fez Ortega
35493,161482,Director,Monica Mingo
35494,362045,Director,Sanjay Leela Bhansali
35495,278706,Director,John Klein
35496,96985,Director,Will Zens
35497,256687,Director,Keith Parmer
35498,350845,Director,Christoforos Papakaliatis
35499,191731,Director,Mohammad Rasoulof
35500,43020,Director,Sergio Leone
35501,127642,Director,Chito S. Roño
35502,315319,Director,Alessandro Siani
35503,298722,Director,Alessandro Genovesi
35504,370835,Director,Zack Bernbaum
35505,61464,Director,Vittorio De Sica
35506,60116,Director,Vittorio De Sica
35507,278122,Director,Vittorio De Sica
35508,299143,Director,Vittorio De Sica
35509,113936,Director,Vittorio De Sica
35510,166888,Director,Vittorio De Sica
35511,339934,Director,John McKenna
35511,339934,Director,Gabriel Clarke
35512,60895,Director,Jeff Bleckner
35513,316179,Director,Britni West
35514,217250,Director,Frank Borzage
35515,373977,Director,Nick Hurran
35516,254736,Director,Miguel Gomes
35517,91067,Director,Wang Bing
35518,128230,Director,Wang Bing
35519,347201,Director,Hiroyuki Yamashita
35520,66772,Director,Ralf Gregan
35520,66772,Director,Günter Vaessen
35521,253258,Director,John Magary
35522,326415,Director,Arthur Cullipher
35523,89751,Director,Paul Frees
35524,26550,Director,Mimmo Cattarinich
35525,20360,Director,Vipul Amrutlal Shah
35526,373357,Director,Francis Mankiewicz
35527,342927,Director,Christopher Ray
35528,68507,Director,Nonzee Nimibutr
35529,272426,Director,Michael Karen
35530,357940,Director,Guan Hu
35531,41032,Director,Peter Sasdy
35532,292523,Director,Jonathan Miller
35533,28997,Director,Henrique Goldman
35534,73976,Director,Malu De Martino
35535,37817,Director,Monique Gardenberg
35536,82745,Director,Toni Venturi
35537,85389,Director,Paulo Machline
35538,73919,Director,Esmir Filho
35539,69846,Director,Jun'ya Satô
35540,55138,Director,Zdravko Šotra
35541,300601,Director,María Ripoll
35542,100274,Director,Derek Franson
35543,372821,Director,Shunichi Hirano
35544,145711,Director,David Mackay
35545,107257,Director,Nicole Conn
35546,267319,Director,Lawrence Silverstein
35547,317442,Director,Tsuneo Kobayashi
35551,261157,Director,Josh Feldman
35552,79708,Director,Sonia Anderson
35553,114018,Director,Norbert A. Myles
35554,267955,Director,Robert McCallum
35555,352200,Director,Amos Gitai
35556,366566,Director,Alexandra Leclère
35557,337075,Director,Carlos Stevens
35558,309811,Director,Benjamin Carland
35559,281291,Director,Phillip Borsos
35560,362154,Director,Ding Sheng
35561,16632,Director,Shin Dong-yeop
35562,20969,Director,Oh Ki-hwan
35563,16147,Director,Luc Dionne
35564,214129,Director,Joyce E. Bernal
35565,140054,Director,Takahiro Miki
35566,129745,Director,Takahiro Miki
35567,252981,Director,Mae Czarina Cruz
35568,63064,Director,Li Yu
35569,81560,Director,Kôji Maeda
35570,41186,Director,Jeong Yoon-soo
35571,279998,Director,Tedi Sarafian
35572,36185,Director,Isao Yukisada
35573,9375,Director,Hans-Christian Schmid
35574,36164,Director,Ryoo Seung-jin
35575,53514,Director,Kim Hyun-suk
35576,40119,Director,Hiroshi Shinagawa
35577,292264,Director,Akihiko Shiota
35578,118451,Director,Jung Ji-woo 
35579,54225,Director,Hur Jin-Ho  
35579,54225,Director,Oh Ki-hwan
35579,54225,Director,Min Kyu-dong
35579,54225,Director,Byeon Hyeok
35579,54225,Director,Yoo Yeong-sik
35580,40121,Director,Kensaku Watanabe
35581,119273,Director,Ya-che Yang
35582,39493,Director,Gen Takahashi
35583,99188,Director,Junichi Mori
35584,252067,Director,Yeon-woo Lee
35585,52870,Director,Isao Yukisada
35586,201386,Director,Eric Wirix
35588,341517,Director,Anastasia Lapsui
35588,341517,Director,Markku Lehmuskallio
35589,282879,Director,Spike Jonze
35589,282879,Director,Kim Gordon
35589,282879,Director,Roman Coppola
35589,282879,Director,Lance Bangs
35590,315534,Director,Spike Jonze
35591,339944,Director,Margus Paju
35592,40241,Director,Danny Steinmann
35593,58431,Director,Burr Steers
35594,31078,Director,Richard Friedenberg
35595,58887,Director,Nayan Padrai
35596,172767,Director,Daniel Lusko
35597,89145,Director,William Beaudine
35598,249260,Director,Scott Wheeler
35599,151911,Director,William Dieterle
35600,163890,Director,Sergey Loznitsa
35601,95134,Director,Fred Niblo
35601,95134,Director,Dorothy Arzner
35602,99729,Director,William A. Wellman
35603,181426,Director,Ray Taylor
35604,44459,Director,Ralph Nelson
35605,153717,Director,Susanne Zanke
35606,289673,Director,Beeban Kidron
35607,337208,Director,Ari Novak
35608,262234,Director,William K. Howard
35609,302026,Director,Mamoru Oshii
35610,182035,Director,David Howard
35611,102288,Director,R.G. Springsteen
35612,121197,Director,Ida Lupino
35613,272095,Director,Carlos Bolado
35614,211354,Director,Dearbhla Walsh
35615,49172,Director,Mark L. Lester
35616,83880,Director,Fred Olen Ray
35617,38920,Director,Bruce Beresford
35618,26199,Director,Jack Cardiff
35619,175822,Director,Maurice Elvey
35620,21167,Director,Erik Lamens
35621,66068,Director,Dorothée Van Den Berghe
35622,84479,Director,Nicolas Provost
35623,20226,Director,Hilde Van Mieghem
35624,132561,Director,Guy Lee Thys
35625,44751,Director,Jan Verheyen
35626,68360,Director,Fien Troch
35627,68444,Director,Tamar van den Dop
35628,276608,Director,Guy Lee Thys
35628,276608,Director,Ivan Boeckmans
35629,12135,Director,Pieter Van Hees
35630,76202,Director,Dominique Deruddere
35631,61935,Director,Jan Verheyen
35632,17486,Director,Stijn Coninx
35633,69740,Director,Hilde Van Mieghem
35634,123005,Director,Gert Embrechts
35635,47587,Director,Dominique Deruddere
35636,42748,Director,Hans Herbots
35637,60775,Director,Hans Van Nuffel
35638,22034,Director,Frank van Mechelen
35639,150041,Director,Joël Vanhoebrouck
35640,66066,Director,Hans Herbots
35642,80469,Director,Frank van Mechelen
35643,56950,Director,Guy Goossens
35644,299856,Director,Danny Deprez
35645,20388,Director,Frank van Mechelen
35646,24524,Director,Erik Van Looy
35647,17902,Director,Hans Herbots
35648,53103,Director,Dorothée Van Den Berghe
35649,80153,Director,Jakob Verbruggen
35650,210320,Director,Danny Deprez
35651,209414,Director,Hilde Van Mieghem
35652,139270,Director,Patrice Toye
35653,10509,Director,Jan Verheyen
35654,52738,Director,Miel Van Hoogenbemt
35655,22454,Director,Pieter Van Hees
35656,141145,Director,Fien Troch
35657,73628,Director,Kadir Balci
35658,86482,Director,André Delvaux
35659,164366,Director,Mark Punt
35660,94630,Director,Guido Pieters
35661,280437,Director,Harry Kümel
35662,287344,Director,Robbe De Hert
35663,374698,Director,Hans Herbots
35664,218238,Director,Filip Van Neyghem
35665,73222,Director,Kaat Beels
35666,142085,Director,Caroline Strubbe
35667,75578,Director,André van Duren
35668,52260,Director,Hugo Claus
35670,36712,Director,Jan Verheyen
35672,35639,Director,Indra Siera
35673,63044,Director,Jan Gruyaert
35674,74436,Director,Raoul Walsh
35675,255647,Director,Dragan Bjelogrlić
35676,54832,Director,André Hunebelle
35677,111480,Director,André Hunebelle
35678,44478,Director,André Hunebelle
35679,215908,Director,Walter Woodman
35679,215908,Director,Patrick Cederberg
35680,122619,Director,Pier Paolo Pasolini
35680,122619,Director,Giuseppe Bertolucci
35681,48848,Director,Pier Paolo Pasolini
35681,48848,Director,Giovanni Bonfanti
35682,27548,Director,Greg Lamberson
35683,211220,Director,Christine Nielsen
35684,324930,Director,Paul Catalanotto
35685,374416,Director,Gennaro Nunziante
35686,65777,Director,Roy Ward Baker
35687,39288,Director,Roy Ward Baker
35688,4459,Director,Roy Ward Baker
35689,80082,Director,Roy Ward Baker
35690,152393,Director,Roy Ward Baker
35691,110457,Director,William Beaudine
35693,325712,Director,Derek Savage
35694,317198,Director,Erik Canuel
35695,84105,Director,Daisy von Scherler Mayer
35696,286987,Director,Paul Hoen
35697,271954,Director,Özcan Deniz
35698,54330,Director,Kim Jin-Yeong
35699,129119,Director,Yeşim Ustaoğlu
35700,328480,Director,Michel Poulette
35701,284250,Director,Erhan Kozan
35702,82655,Director,Calvin Lee Reeder
35703,325134,Director,Özcan Deniz
35704,159109,Director,Calvin Lee Reeder
35705,354216,Director,Sean Byrne
35706,376358,Director,Mathew Levin II
35707,174751,Director,Gavin O'Connor
35708,45098,Director,Won Tae-yeon
35709,57718,Director,Simon J. Smith
35710,132873,Director,Thomas Frickel
35711,333360,Director,Lisa Immordino Vreeland
35712,370665,Director,Rohit Shetty
35713,333596,Director,Andrew Erwin
35713,333596,Director,Jon Erwin
35714,331190,Director,Jerry Jameson
35715,299553,Director,Jerry Dugan
35716,360055,Director,John Lyde
35717,336313,Director,Tom Gianas
35717,336313,Director,Ross Shuman
35718,296244,Director,Kostas Ouzas
35718,296244,Director,Nick Kozakis
35719,256959,Director,Adirley Queirós
35720,127363,Director,Michael Winterbottom
35721,28859,Director,Maria Lease
35722,168379,Director,Miguel Ferrari
35723,329440,Director,Jason Zada
35724,41518,Director,Sanjay Leela Bhansali
35725,277934,Director,Hakan Yonat
35726,141901,Director,Özcan Deniz
35727,94555,Director,Kwon Chil-in
35728,46494,Director,William Berke
35729,50669,Director,William Berke
35730,242354,Director,Fred M. Wilcox
35731,39436,Director,Dario Argento
35732,277968,Director,Wolfgang Becker
35733,127894,Director,Yvan Attal
35734,37460,Director,Mani Ratnam
35736,27621,Director,Paul Hoen
35737,102632,Director,Prabhu Deva
35738,279973,Director,Brian Brough
35740,291157,Director,Shashanka Ghosh
35741,275269,Director,Bejoy Nambiar
35742,283589,Director,Siddharth Anand
35743,258100,Director,Amanda Wilder
35744,30117,Director,Kevin Connor
35745,86068,Director,Kevin Connor
35746,313628,Director,Park Jin-Pyo
35747,138038,Director,Stuart Gillard
35748,43856,Director,Henry Koster
35749,118026,Director,Shuhei Morita
35750,284050,Director,Álvaro Brechner
35751,105991,Director,Xiaoling Zhu
35752,287497,Director,Kristina Grozeva
35752,287497,Director,Petar Valchanov
35753,320420,Director,Jonathon Narducci
35754,77194,Director,Kazuki Omori
35755,77855,Director,Hilda Hidalgo
35756,48661,Director,Yoshio Kuroda
35757,204755,Director,Masayuki Miyaji
35758,16075,Director,Julian Jarrold
35759,74842,Director,Hirotsugu Kawasaki
35760,122198,Director,Valeria Sarmiento
35761,173928,Director,Jorge Paixão da Costa
35762,24154,Director,Nizou Yamamoto
35763,59297,Director,Sunao Katabuchi
35764,254277,Director,Amir Escandari
35765,321191,Director,Ha Jung-woo
35766,349176,Director,Eiichirō Hasumi
35767,374883,Director,Mikko Niskanen
35768,350554,Director,Mika Kaurismäki
35769,325173,Director,Isaac Florentine
35770,118236,Director,Sydney Gilliat
35771,124122,Director,Radley Metzger
35772,49719,Director,Etienne Périer
35773,198667,Director,Volker Schlöndorff
35774,197053,Director,Cyll Farney
35774,197053,Director,Géza von Cziffra
35775,113700,Director,Burt Balaban
35776,83119,Director,Henry Cornelius
35777,16912,Director,Guy Hamilton
35778,225834,Director,John Guillermin
35779,86942,Director,Alejandro Jodorowsky
35780,74884,Director,Hubert Frank
35781,60181,Director,Jacques Deray
35782,143355,Director,Stipe Delić
35783,29982,Director,Joanna Hogg
35785,215408,Director,Miquel Pujol
35786,362703,Director,Lawrence Roeck
35787,289190,Director,Jason Banker
35788,54657,Director,Dhavala Satyam
35789,347767,Director,Eduardo Schuldt
35790,57393,Director,Debs Gardner-Paterson
35791,67339,Director,Yi-Jung Hua
35792,253353,Director,Bruce Hendricks
35793,32643,Director,Peyton Reed
35794,31237,Director,Mark Monroe
35795,342502,Director,Christian Sesma
35796,55949,Director,Jim Wynorski
35797,222932,Director,Norman Foster
35798,103851,Director,Donald G. Jackson
35799,243442,Director,Leonardo Pieraccioni
35800,196398,Director,Sébastien Betbeder
35801,267310,Director,Vanessa Lapa
35802,256735,Director,Curtis Crawford
35803,5953,Director,Anatole Litvak
35804,266249,Director,Anatole Litvak
35805,354105,Director,Anatole Litvak
35806,258384,Director,Anatole Litvak
35807,259325,Director,Anatole Litvak
35808,61046,Director,Anatole Litvak
35809,159849,Director,Frank Capra
35809,159849,Director,Anatole Litvak
35810,193321,Director,Anatole Litvak
35811,371759,Director,Douglas Mackinnon
35812,288463,Director,Gabe Turner
35813,115547,Director,Paul Tanter
35814,333675,Director,Adam Nee
35814,333675,Director,Aaron Nee
35815,272548,Director,Antoine Bardou-Jacquet
35816,140229,Director,Jos Stelling
35817,361671,Director,JR
35818,245697,Director,Urs Odermatt
